ISO3,Year,Urban_Population_Percent
SYC,2032,29.843
SYC,2032,7.514
SYC,2032,46.95
SYC,2032,0.0
SYC,2032,100.0
SYC,2033,0.849
SYC,2033,6.304
SYC,2033,8.529
SYC,2033,29.846
SYC,2033,7.516
SYC,2033,46.955
SYC,2033,0.0
SYC,2033,100.0
SYC,2034,0.85
SYC,2034,6.293
SYC,2034,8.529
SYC,2034,29.85
SYC,2034,7.519
SYC,2034,46.96
SYC,2034,0.0
SYC,2034,100.0
SYC,2035,0.85
SYC,2035,6.283
SYC,2035,8.528
SYC,2035,29.853
SYC,2035,7.521
SYC,2035,46.965
SYC,2035,0.0
SYC,2035,100.0
SYC,2036,0.843
SYC,2036,6.232
SYC,2036,8.528
SYC,2036,29.904
SYC,2036,7.523
SYC,2036,46.97
SYC,2036,0.0
SYC,2036,100.0
SYC,2037,0.837
SYC,2037,6.181
SYC,2037,8.527
SYC,2037,29.954
SYC,2037,7.526
SYC,2037,46.975
SYC,2037,0.0
SYC,2037,100.0
SYC,2038,0.83
SYC,2038,6.13
SYC,2038,8.527
SYC,2038,30.005
SYC,2038,7.528
SYC,2038,46.98
SYC,2038,0.0
SYC,2038,100.0
SYC,2039,0.824
SYC,2039,6.08
SYC,2039,8.526
SYC,2039,30.055
SYC,2039,7.53
SYC,2039,46.985
SYC,2039,0.0
SYC,2039,100.0
SYC,2040,0.817
SYC,2040,6.029
SYC,2040,8.526
SYC,2040,30.105
SYC,2040,7.532
SYC,2040,46.99
SYC,2040,0.0
SYC,2040,100.0
SYC,2041,0.822
SYC,2041,6.011
SYC,2041,8.524
SYC,2041,30.098
SYC,2041,7.535
SYC,2041,47.01
SYC,2041,0.0
SYC,2041,100.0
SYC,2042,0.827
SYC,2042,5.992
SYC,2042,8.522
SYC,2042,30.091
SYC,2042,7.538
SYC,2042,47.029
SYC,2042,0.0
SYC,2042,100.0
SYC,2043,0.833
SYC,2043,5.974
SYC,2043,8.521
SYC,2043,30.083
SYC,2043,7.542
SYC,2043,47.048
SYC,2043,0.0
SYC,2043,100.0
SYC,2044,0.838
SYC,2044,5.956
SYC,2044,8.519
SYC,2044,30.076
SYC,2044,7.545
SYC,2044,47.067
SYC,2044,0.0
SYC,2044,100.0
SYC,2045,0.843
SYC,2045,5.937
SYC,2045,8.517
SYC,2045,30.069
SYC,2045,7.548
SYC,2045,47.086
SYC,2045,0.0
SYC,2045,100.0
SYC,2046,0.841
SYC,2046,5.926
SYC,2046,8.515
SYC,2046,30.062
SYC,2046,7.551
SYC,2046,47.106
SYC,2046,0.0
SYC,2046,100.0
SYC,2047,0.839
SYC,2047,5.915
SYC,2047,8.513
SYC,2047,30.054
SYC,2047,7.554
SYC,2047,47.125
SYC,2047,0.0
SYC,2047,100.0
SYC,2048,0.837
SYC,2048,5.903
SYC,2048,8.512
SYC,2048,30.047
SYC,2048,7.557
SYC,2048,47.144
SYC,2048,0.0
SYC,2048,100.0
SYC,2049,0.835
SYC,2049,5.892
SYC,2049,8.51
SYC,2049,30.04
SYC,2049,7.56
SYC,2049,47.164
SYC,2049,0.0
SYC,2049,100.0
SYC,2050,0.833
SYC,2050,5.88
SYC,2050,8.508
SYC,2050,30.033
SYC,2050,7.563
SYC,2050,47.183
SYC,2050,0.0
SYC,2050,100.0
SYR,1950,10.078
SYR,1950,28.123
SYR,1950,19.62
SYR,1950,7.209
SYR,1950,2.009
SYR,1950,8.488
SYR,1950,24.473
SYR,1950,100.0
SYR,1951,9.864
SYR,1951,27.846
SYR,1951,19.509
SYR,1951,7.298
SYR,1951,2.031
SYR,1951,8.558
SYR,1951,24.895
SYR,1951,100.0
SYR,1952,9.66
SYR,1952,27.581
SYR,1952,19.403
SYR,1952,7.382
SYR,1952,2.051
SYR,1952,8.625
SYR,1952,25.298
SYR,1952,100.0
SYR,1953,9.465
SYR,1953,27.328
SYR,1953,19.302
SYR,1953,7.462
SYR,1953,2.071
SYR,1953,8.689
SYR,1953,25.682
SYR,1953,100.0
SYR,1954,9.279
SYR,1954,27.086
SYR,1954,19.206
SYR,1954,7.539
SYR,1954,2.09
SYR,1954,8.751
SYR,1954,26.049
SYR,1954,100.0
SYR,1955,9.101
SYR,1955,26.854
SYR,1955,19.114
SYR,1955,7.613
SYR,1955,2.108
SYR,1955,8.809
SYR,1955,26.401
SYR,1955,100.0
SYR,1956,8.855
SYR,1956,26.462
SYR,1956,18.959
SYR,1956,7.714
SYR,1956,2.131
SYR,1956,9.304
SYR,1956,26.574
SYR,1956,100.0
SYR,1957,8.623
SYR,1957,26.093
SYR,1957,18.812
SYR,1957,7.81
SYR,1957,2.153
SYR,1957,9.77
SYR,1957,26.738
SYR,1957,100.0
SYR,1958,8.405
SYR,1958,25.744
SYR,1958,18.674
SYR,1958,7.901
SYR,1958,2.173
SYR,1958,10.21
SYR,1958,26.892
SYR,1958,100.0
SYR,1959,8.198
SYR,1959,25.415
SYR,1959,18.544
SYR,1959,7.986
SYR,1959,2.193
SYR,1959,10.626
SYR,1959,27.038
SYR,1959,100.0
SYR,1960,8.002
SYR,1960,25.103
SYR,1960,18.421
SYR,1960,8.067
SYR,1960,2.211
SYR,1960,11.019
SYR,1960,27.176
SYR,1960,100.0
SYR,1961,7.763
SYR,1961,24.669
SYR,1961,18.235
SYR,1961,8.167
SYR,1961,2.233
SYR,1961,11.446
SYR,1961,27.487
SYR,1961,100.0
SYR,1962,7.538
SYR,1962,24.261
SYR,1962,18.06
SYR,1962,8.262
SYR,1962,2.254
SYR,1962,11.847
SYR,1962,27.778
SYR,1962,100.0
SYR,1963,7.326
SYR,1963,23.878
SYR,1963,17.896
SYR,1963,8.35
SYR,1963,2.273
SYR,1963,12.224
SYR,1963,28.053
SYR,1963,100.0
SYR,1964,7.127
SYR,1964,23.517
SYR,1964,17.741
SYR,1964,8.434
SYR,1964,2.291
SYR,1964,12.579
SYR,1964,28.311
SYR,1964,100.0
SYR,1965,6.939
SYR,1965,23.176
SYR,1965,17.595
SYR,1965,8.513
SYR,1965,2.308
SYR,1965,12.914
SYR,1965,28.555
SYR,1965,100.0
SYR,1966,6.71
SYR,1966,22.709
SYR,1966,17.379
SYR,1966,8.608
SYR,1966,2.328
SYR,1966,13.255
SYR,1966,29.01
SYR,1966,100.0
SYR,1967,6.497
SYR,1967,22.273
SYR,1967,17.177
SYR,1967,8.697
SYR,1967,2.346
SYR,1967,13.574
SYR,1967,29.435
SYR,1967,100.0
SYR,1968,6.297
SYR,1968,21.865
SYR,1968,16.988
SYR,1968,8.781
SYR,1968,2.363
SYR,1968,13.872
SYR,1968,29.834
SYR,1968,100.0
SYR,1969,6.109
SYR,1969,21.482
SYR,1969,16.81
SYR,1969,8.86
SYR,1969,2.379
SYR,1969,14.153
SYR,1969,30.208
SYR,1969,100.0
SYR,1970,5.932
SYR,1970,21.121
SYR,1970,16.643
SYR,1970,8.934
SYR,1970,2.394
SYR,1970,14.417
SYR,1970,30.56
SYR,1970,100.0
SYR,1971,5.718
SYR,1971,20.631
SYR,1971,16.398
SYR,1971,9.021
SYR,1971,2.41
SYR,1971,14.568
SYR,1971,31.254
SYR,1971,100.0
SYR,1972,5.518
SYR,1972,20.176
SYR,1972,16.169
SYR,1972,9.102
SYR,1972,2.426
SYR,1972,14.71
SYR,1972,31.9
SYR,1972,100.0
SYR,1973,5.332
SYR,1973,19.75
SYR,1973,15.956
SYR,1973,9.177
SYR,1973,2.44
SYR,1973,14.841
SYR,1973,32.504
SYR,1973,100.0
SYR,1974,5.157
SYR,1974,19.352
SYR,1974,15.757
SYR,1974,9.248
SYR,1974,2.453
SYR,1974,14.965
SYR,1974,33.068
SYR,1974,100.0
SYR,1975,4.994
SYR,1975,18.978
SYR,1975,15.57
SYR,1975,9.315
SYR,1975,2.465
SYR,1975,15.081
SYR,1975,33.598
SYR,1975,100.0
SYR,1976,4.831
SYR,1976,18.626
SYR,1976,15.232
SYR,1976,9.438
SYR,1976,2.635
SYR,1976,15.345
SYR,1976,33.894
SYR,1976,100.0
SYR,1977,4.68
SYR,1977,18.297
SYR,1977,14.917
SYR,1977,9.552
SYR,1977,2.793
SYR,1977,15.592
SYR,1977,34.169
SYR,1977,100.0
SYR,1978,4.539
SYR,1978,17.991
SYR,1978,14.624
SYR,1978,9.659
SYR,1978,2.94
SYR,1978,15.822
SYR,1978,34.425
SYR,1978,100.0
SYR,1979,4.407
SYR,1979,17.705
SYR,1979,14.349
SYR,1979,9.758
SYR,1979,3.078
SYR,1979,16.037
SYR,1979,34.666
SYR,1979,100.0
SYR,1980,4.283
SYR,1980,17.436
SYR,1980,14.092
SYR,1980,9.852
SYR,1980,3.207
SYR,1980,16.239
SYR,1980,34.891
SYR,1980,100.0
SYR,1981,4.133
SYR,1981,17.124
SYR,1981,14.003
SYR,1981,9.929
SYR,1981,3.089
SYR,1981,16.412
SYR,1981,35.309
SYR,1981,100.0
SYR,1982,3.994
SYR,1982,16.833
SYR,1982,13.92
SYR,1982,10.001
SYR,1982,2.98
SYR,1982,16.574
SYR,1982,35.699
SYR,1982,100.0
SYR,1983,3.864
SYR,1983,16.561
SYR,1983,13.842
SYR,1983,10.068
SYR,1983,2.877
SYR,1983,16.724
SYR,1983,36.063
SYR,1983,100.0
SYR,1984,3.742
SYR,1984,16.307
SYR,1984,13.77
SYR,1984,10.131
SYR,1984,2.782
SYR,1984,16.865
SYR,1984,36.403
SYR,1984,100.0
SYR,1985,3.629
SYR,1985,16.069
SYR,1985,13.702
SYR,1985,10.189
SYR,1985,2.692
SYR,1985,16.997
SYR,1985,36.721
SYR,1985,100.0
SYR,1986,3.504
SYR,1986,15.777
SYR,1986,13.573
SYR,1986,10.323
SYR,1986,2.675
SYR,1986,16.959
SYR,1986,37.188
SYR,1986,100.0
SYR,1987,3.389
SYR,1987,15.505
SYR,1987,13.454
SYR,1987,10.448
SYR,1987,2.658
SYR,1987,16.924
SYR,1987,37.622
SYR,1987,100.0
SYR,1988,3.28
SYR,1988,15.251
SYR,1988,13.342
SYR,1988,10.565
SYR,1988,2.643
SYR,1988,16.891
SYR,1988,38.028
SYR,1988,100.0
SYR,1989,3.179
SYR,1989,15.014
SYR,1989,13.237
SYR,1989,10.674
SYR,1989,2.629
SYR,1989,16.859
SYR,1989,38.408
SYR,1989,100.0
SYR,1990,3.084
SYR,1990,14.791
SYR,1990,13.139
SYR,1990,10.777
SYR,1990,2.615
SYR,1990,16.83
SYR,1990,38.764
SYR,1990,100.0
SYR,1991,2.978
SYR,1991,14.408
SYR,1991,13.002
SYR,1991,10.786
SYR,1991,2.704
SYR,1991,17.181
SYR,1991,38.941
SYR,1991,100.0
SYR,1992,2.879
SYR,1992,14.049
SYR,1992,12.873
SYR,1992,10.795
SYR,1992,2.788
SYR,1992,17.51
SYR,1992,39.106
SYR,1992,100.0
SYR,1993,2.786
SYR,1993,13.71
SYR,1993,12.752
SYR,1993,10.803
SYR,1993,2.867
SYR,1993,17.82
SYR,1993,39.262
SYR,1993,100.0
SYR,1994,2.697
SYR,1994,13.392
SYR,1994,12.638
SYR,1994,10.811
SYR,1994,2.941
SYR,1994,18.112
SYR,1994,39.409
SYR,1994,100.0
SYR,1995,2.614
SYR,1995,13.091
SYR,1995,12.53
SYR,1995,10.818
SYR,1995,3.011
SYR,1995,18.387
SYR,1995,39.548
SYR,1995,100.0
SYR,1996,2.536
SYR,1996,12.778
SYR,1996,12.255
SYR,1996,10.861
SYR,1996,3.032
SYR,1996,18.474
SYR,1996,40.064
SYR,1996,100.0
SYR,1997,2.463
SYR,1997,12.481
SYR,1997,11.994
SYR,1997,10.901
SYR,1997,3.052
SYR,1997,18.557
SYR,1997,40.552
SYR,1997,100.0
SYR,1998,2.393
SYR,1998,12.2
SYR,1998,11.747
SYR,1998,10.94
SYR,1998,3.07
SYR,1998,18.635
SYR,1998,41.016
SYR,1998,100.0
SYR,1999,2.326
SYR,1999,11.932
SYR,1999,11.512
SYR,1999,10.976
SYR,1999,3.088
SYR,1999,18.709
SYR,1999,41.456
SYR,1999,100.0
SYR,2000,2.263
SYR,2000,11.678
SYR,2000,11.289
SYR,2000,11.011
SYR,2000,3.105
SYR,2000,18.78
SYR,2000,41.875
SYR,2000,100.0
SYR,2001,2.202
SYR,2001,11.43
SYR,2001,11.129
SYR,2001,10.9
SYR,2001,3.035
SYR,2001,18.636
SYR,2001,42.667
SYR,2001,100.0
SYR,2002,2.143
SYR,2002,11.196
SYR,2002,10.978
SYR,2002,10.795
SYR,2002,2.969
SYR,2002,18.499
SYR,2002,43.42
SYR,2002,100.0
SYR,2003,2.088
SYR,2003,10.972
SYR,2003,10.834
SYR,2003,10.695
SYR,2003,2.906
SYR,2003,18.369
SYR,2003,44.137
SYR,2003,100.0
SYR,2004,2.035
SYR,2004,10.759
SYR,2004,10.697
SYR,2004,10.599
SYR,2004,2.845
SYR,2004,18.245
SYR,2004,44.819
SYR,2004,100.0
SYR,2005,1.984
SYR,2005,10.556
SYR,2005,10.566
SYR,2005,10.509
SYR,2005,2.788
SYR,2005,18.127
SYR,2005,45.47
SYR,2005,100.0
SYR,2006,1.906
SYR,2006,10.193
SYR,2006,10.18
SYR,2006,10.367
SYR,2006,2.825
SYR,2006,17.913
SYR,2006,46.615
SYR,2006,100.0
SYR,2007,1.834
SYR,2007,9.856
SYR,2007,9.822
SYR,2007,10.236
SYR,2007,2.859
SYR,2007,17.716
SYR,2007,47.677
SYR,2007,100.0
SYR,2008,1.767
SYR,2008,9.543
SYR,2008,9.489
SYR,2008,10.114
SYR,2008,2.891
SYR,2008,17.532
SYR,2008,48.664
SYR,2008,100.0
SYR,2009,1.704
SYR,2009,9.251
SYR,2009,9.179
SYR,2009,10.0
SYR,2009,2.921
SYR,2009,17.36
SYR,2009,49.585
SYR,2009,100.0
SYR,2010,1.645
SYR,2010,8.978
SYR,2010,8.888
SYR,2010,9.894
SYR,2010,2.949
SYR,2010,17.2
SYR,2010,50.446
SYR,2010,100.0
SYR,2011,1.693
SYR,2011,9.218
SYR,2011,9.146
SYR,2011,10.164
SYR,2011,3.014
SYR,2011,17.779
SYR,2011,48.988
SYR,2011,100.0
SYR,2012,1.743
SYR,2012,9.472
SYR,2012,9.418
SYR,2012,10.449
SYR,2012,3.082
SYR,2012,18.391
SYR,2012,47.445
SYR,2012,100.0
SYR,2013,1.796
SYR,2013,9.742
SYR,2013,9.706
SYR,2013,10.751
SYR,2013,3.155
SYR,2013,19.04
SYR,2013,45.811
SYR,2013,100.0
SYR,2014,1.852
SYR,2014,10.028
SYR,2014,10.011
SYR,2014,11.071
SYR,2014,3.233
SYR,2014,19.728
SYR,2014,44.077
SYR,2014,100.0
SYR,2015,1.912
SYR,2015,10.331
SYR,2015,10.336
SYR,2015,11.411
SYR,2015,3.315
SYR,2015,20.46
SYR,2015,42.234
SYR,2015,100.0
SYR,2016,1.879
SYR,2016,10.185
SYR,2016,10.17
SYR,2016,11.263
SYR,2016,3.295
SYR,2016,20.045
SYR,2016,43.163
SYR,2016,100.0
SYR,2017,1.846
SYR,2017,10.043
SYR,2017,10.009
SYR,2017,11.119
SYR,2017,3.276
SYR,2017,19.644
SYR,2017,44.062
SYR,2017,100.0
SYR,2018,1.815
SYR,2018,9.906
SYR,2018,9.853
SYR,2018,10.98
SYR,2018,3.258
SYR,2018,19.256
SYR,2018,44.932
SYR,2018,100.0
SYR,2019,1.785
SYR,2019,9.774
SYR,2019,9.702
SYR,2019,10.845
SYR,2019,3.24
SYR,2019,18.88
SYR,2019,45.774
SYR,2019,100.0
SYR,2020,1.756
SYR,2020,9.645
SYR,2020,9.556
SYR,2020,10.715
SYR,2020,3.222
SYR,2020,18.515
SYR,2020,46.591
SYR,2020,100.0
SYR,2021,1.874
SYR,2021,9.235
SYR,2021,9.2
SYR,2021,10.942
SYR,2021,3.236
SYR,2021,18.489
SYR,2021,47.025
SYR,2021,100.0
SYR,2022,1.983
SYR,2022,8.857
SYR,2022,8.872
SYR,2022,11.151
SYR,2022,3.249
SYR,2022,18.464
SYR,2022,47.424
SYR,2022,100.0
SYR,2023,2.084
SYR,2023,8.508
SYR,2023,8.569
SYR,2023,11.343
SYR,2023,3.261
SYR,2023,18.442
SYR,2023,47.792
SYR,2023,100.0
SYR,2024,2.177
SYR,2024,8.185
SYR,2024,8.289
SYR,2024,11.522
SYR,2024,3.272
SYR,2024,18.421
SYR,2024,48.133
SYR,2024,100.0
SYR,2025,2.264
SYR,2025,7.885
SYR,2025,8.029
SYR,2025,11.687
SYR,2025,3.282
SYR,2025,18.402
SYR,2025,48.45
SYR,2025,100.0
SYR,2026,2.326
SYR,2026,7.646
SYR,2026,7.782
SYR,2026,11.732
SYR,2026,3.253
SYR,2026,18.166
SYR,2026,49.095
SYR,2026,100.0
SYR,2027,2.386
SYR,2027,7.42
SYR,2027,7.548
SYR,2027,11.775
SYR,2027,3.225
SYR,2027,17.943
SYR,2027,49.703
SYR,2027,100.0
SYR,2028,2.442
SYR,2028,7.206
SYR,2028,7.328
SYR,2028,11.815
SYR,2028,3.198
SYR,2028,17.733
SYR,2028,50.279
SYR,2028,100.0
SYR,2029,2.495
SYR,2029,7.003
SYR,2029,7.118
SYR,2029,11.853
SYR,2029,3.173
SYR,2029,17.534
SYR,2029,50.824
SYR,2029,100.0
SYR,2030,2.545
SYR,2030,6.811
SYR,2030,6.92
SYR,2030,11.889
SYR,2030,3.149
SYR,2030,17.344
SYR,2030,51.342
SYR,2030,100.0
SYR,2031,2.559
SYR,2031,6.706
SYR,2031,6.789
SYR,2031,11.891
SYR,2031,3.15
SYR,2031,17.289
SYR,2031,51.617
SYR,2031,100.0
SYR,2032,2.573
SYR,2032,6.604
SYR,2032,6.663
SYR,2032,11.893
SYR,2032,3.15
SYR,2032,17.236
SYR,2032,51.882
SYR,2032,100.0
SYR,2033,2.586
SYR,2033,6.506
SYR,2033,6.541
SYR,2033,11.895
SYR,2033,3.151
SYR,2033,17.185
SYR,2033,52.137
SYR,2033,100.0
SYR,2034,2.598
SYR,2034,6.412
SYR,2034,6.424
SYR,2034,11.897
SYR,2034,3.151
SYR,2034,17.135
SYR,2034,52.383
SYR,2034,100.0
SYR,2035,2.61
SYR,2035,6.321
SYR,2035,6.311
SYR,2035,11.899
SYR,2035,3.151
SYR,2035,17.088
SYR,2035,52.62
SYR,2035,100.0
SYR,2036,2.615
SYR,2036,6.26
SYR,2036,6.232
SYR,2036,11.948
SYR,2036,3.154
SYR,2036,17.01
SYR,2036,52.782
SYR,2036,100.0
SYR,2037,2.619
SYR,2037,6.2
SYR,2037,6.154
SYR,2037,11.996
SYR,2037,3.156
SYR,2037,16.934
SYR,2037,52.94
SYR,2037,100.0
SYR,2038,2.624
SYR,2038,6.142
SYR,2038,6.079
SYR,2038,12.042
SYR,2038,3.158
SYR,2038,16.86
SYR,2038,53.094
SYR,2038,100.0
SYR,2039,2.628
SYR,2039,6.086
SYR,2039,6.006
SYR,2039,12.087
SYR,2039,3.16
SYR,2039,16.788
SYR,2039,53.244
SYR,2039,100.0
SYR,2040,2.632
SYR,2040,6.031
SYR,2040,5.935
SYR,2040,12.131
SYR,2040,3.163
SYR,2040,16.718
SYR,2040,53.39
SYR,2040,100.0
SYR,2041,2.615
SYR,2041,5.995
SYR,2041,5.889
SYR,2041,12.158
SYR,2041,3.103
SYR,2041,16.725
SYR,2041,53.514
SYR,2041,100.0
SYR,2042,2.598
SYR,2042,5.961
SYR,2042,5.845
SYR,2042,12.185
SYR,2042,3.045
SYR,2042,16.731
SYR,2042,53.635
SYR,2042,100.0
SYR,2043,2.581
SYR,2043,5.927
SYR,2043,5.802
SYR,2043,12.211
SYR,2043,2.988
SYR,2043,16.738
SYR,2043,53.754
SYR,2043,100.0
SYR,2044,2.564
SYR,2044,5.893
SYR,2044,5.759
SYR,2044,12.236
SYR,2044,2.932
SYR,2044,16.744
SYR,2044,53.871
SYR,2044,100.0
SYR,2045,2.548
SYR,2045,5.861
SYR,2045,5.717
SYR,2045,12.261
SYR,2045,2.877
SYR,2045,16.75
SYR,2045,53.986
SYR,2045,100.0
SYR,2046,2.54
SYR,2046,5.831
SYR,2046,5.681
SYR,2046,12.242
SYR,2046,2.856
SYR,2046,16.758
SYR,2046,54.093
SYR,2046,100.0
SYR,2047,2.532
SYR,2047,5.801
SYR,2047,5.646
SYR,2047,12.223
SYR,2047,2.835
SYR,2047,16.765
SYR,2047,54.198
SYR,2047,100.0
SYR,2048,2.524
SYR,2048,5.772
SYR,2048,5.611
SYR,2048,12.204
SYR,2048,2.815
SYR,2048,16.773
SYR,2048,54.301
SYR,2048,100.0
SYR,2049,2.516
SYR,2049,5.743
SYR,2049,5.577
SYR,2049,12.185
SYR,2049,2.795
SYR,2049,16.78
SYR,2049,54.403
SYR,2049,100.0
SYR,2050,2.508
SYR,2050,5.715
SYR,2050,5.544
SYR,2050,12.167
SYR,2050,2.776
SYR,2050,16.788
SYR,2050,54.504
SYR,2050,100.0
TCA,1950,19.14
TCA,1950,63.61
TCA,1950,17.249
TCA,1950,0.0
TCA,1950,100.0
TCA,1951,19.015
TCA,1951,63.657
TCA,1951,17.327
TCA,1951,0.0
TCA,1951,100.0
TCA,1952,18.891
TCA,1952,63.704
TCA,1952,17.405
TCA,1952,0.0
TCA,1952,100.0
TCA,1953,18.768
TCA,1953,63.75
TCA,1953,17.482
TCA,1953,0.0
TCA,1953,100.0
TCA,1954,18.646
TCA,1954,63.796
TCA,1954,17.558
TCA,1954,0.0
TCA,1954,100.0
TCA,1955,18.524
TCA,1955,63.842
TCA,1955,17.634
TCA,1955,0.0
TCA,1955,100.0
TCA,1956,18.319
TCA,1956,63.861
TCA,1956,17.82
TCA,1956,0.0
TCA,1956,100.0
TCA,1957,18.121
TCA,1957,63.879
TCA,1957,18.0
TCA,1957,0.0
TCA,1957,100.0
TCA,1958,17.93
TCA,1958,63.896
TCA,1958,18.174
TCA,1958,0.0
TCA,1958,100.0
TCA,1959,17.745
TCA,1959,63.913
TCA,1959,18.342
TCA,1959,0.0
TCA,1959,100.0
TCA,1960,17.566
TCA,1960,63.929
TCA,1960,18.504
TCA,1960,0.0
TCA,1960,100.0
TCA,1961,17.449
TCA,1961,63.964
TCA,1961,18.587
TCA,1961,0.0
TCA,1961,100.0
TCA,1962,17.332
TCA,1962,64.0
TCA,1962,18.668
TCA,1962,0.0
TCA,1962,100.0
TCA,1963,17.216
TCA,1963,64.034
TCA,1963,18.75
TCA,1963,0.0
TCA,1963,100.0
TCA,1964,17.1
TCA,1964,64.069
TCA,1964,18.831
TCA,1964,0.0
TCA,1964,100.0
TCA,1965,16.984
TCA,1965,64.104
TCA,1965,18.912
TCA,1965,0.0
TCA,1965,100.0
TCA,1966,16.884
TCA,1966,64.139
TCA,1966,18.976
TCA,1966,0.0
TCA,1966,100.0
TCA,1967,16.784
TCA,1967,64.175
TCA,1967,19.041
TCA,1967,0.0
TCA,1967,100.0
TCA,1968,16.685
TCA,1968,64.211
TCA,1968,19.105
TCA,1968,0.0
TCA,1968,100.0
TCA,1969,16.585
TCA,1969,64.246
TCA,1969,19.169
TCA,1969,0.0
TCA,1969,100.0
TCA,1970,16.485
TCA,1970,64.281
TCA,1970,19.233
TCA,1970,0.0
TCA,1970,100.0
TCA,1971,16.274
TCA,1971,64.259
TCA,1971,19.467
TCA,1971,0.0
TCA,1971,100.0
TCA,1972,16.075
TCA,1972,64.238
TCA,1972,19.688
TCA,1972,0.0
TCA,1972,100.0
TCA,1973,15.885
TCA,1973,64.218
TCA,1973,19.897
TCA,1973,0.0
TCA,1973,100.0
TCA,1974,15.705
TCA,1974,64.199
TCA,1974,20.096
TCA,1974,0.0
TCA,1974,100.0
TCA,1975,15.535
TCA,1975,64.181
TCA,1975,20.285
TCA,1975,0.0
TCA,1975,100.0
TCA,1976,15.056
TCA,1976,64.731
TCA,1976,20.212
TCA,1976,0.0
TCA,1976,100.0
TCA,1977,14.608
TCA,1977,65.247
TCA,1977,20.145
TCA,1977,0.0
TCA,1977,100.0
TCA,1978,14.188
TCA,1978,65.731
TCA,1978,20.081
TCA,1978,0.0
TCA,1978,100.0
TCA,1979,13.793
TCA,1979,66.186
TCA,1979,20.022
TCA,1979,0.0
TCA,1979,100.0
TCA,1980,13.421
TCA,1980,66.614
TCA,1980,19.966
TCA,1980,0.0
TCA,1980,100.0
TCA,1981,12.486
TCA,1981,64.644
TCA,1981,22.87
TCA,1981,0.0
TCA,1981,100.0
TCA,1982,11.639
TCA,1982,62.86
TCA,1982,25.501
TCA,1982,0.0
TCA,1982,100.0
TCA,1983,10.868
TCA,1983,61.235
TCA,1983,27.897
TCA,1983,0.0
TCA,1983,100.0
TCA,1984,10.163
TCA,1984,59.75
TCA,1984,30.087
TCA,1984,0.0
TCA,1984,100.0
TCA,1985,9.516
TCA,1985,58.387
TCA,1985,32.097
TCA,1985,0.0
TCA,1985,100.0
TCA,1986,9.152
TCA,1986,55.934
TCA,1986,34.914
TCA,1986,0.0
TCA,1986,100.0
TCA,1987,8.818
TCA,1987,53.686
TCA,1987,37.495
TCA,1987,0.0
TCA,1987,100.0
TCA,1988,8.512
TCA,1988,51.618
TCA,1988,39.87
TCA,1988,0.0
TCA,1988,100.0
TCA,1989,8.228
TCA,1989,49.709
TCA,1989,42.062
TCA,1989,0.0
TCA,1989,100.0
TCA,1990,7.966
TCA,1990,47.942
TCA,1990,44.092
TCA,1990,0.0
TCA,1990,100.0
TCA,1991,7.272
TCA,1991,45.129
TCA,1991,47.599
TCA,1991,0.0
TCA,1991,100.0
TCA,1992,6.649
TCA,1992,42.605
TCA,1992,50.745
TCA,1992,0.0
TCA,1992,100.0
TCA,1993,6.088
TCA,1993,40.33
TCA,1993,53.582
TCA,1993,0.0
TCA,1993,100.0
TCA,1994,5.579
TCA,1994,38.268
TCA,1994,56.153
TCA,1994,0.0
TCA,1994,100.0
TCA,1995,5.116
TCA,1995,36.39
TCA,1995,58.494
TCA,1995,0.0
TCA,1995,100.0
TCA,1996,4.983
TCA,1996,35.144
TCA,1996,59.874
TCA,1996,0.0
TCA,1996,100.0
TCA,1997,4.861
TCA,1997,34.009
TCA,1997,61.13
TCA,1997,0.0
TCA,1997,100.0
TCA,1998,4.75
TCA,1998,32.971
TCA,1998,62.279
TCA,1998,0.0
TCA,1998,100.0
TCA,1999,4.648
TCA,1999,32.017
TCA,1999,63.334
TCA,1999,0.0
TCA,1999,100.0
TCA,2000,4.554
TCA,2000,31.139
TCA,2000,64.307
TCA,2000,0.0
TCA,2000,100.0
TCA,2001,4.273
TCA,2001,29.443
TCA,2001,66.284
TCA,2001,0.0
TCA,2001,100.0
TCA,2002,4.02
TCA,2002,27.918
TCA,2002,68.062
TCA,2002,0.0
TCA,2002,100.0
TCA,2003,3.791
TCA,2003,26.54
TCA,2003,69.669
TCA,2003,0.0
TCA,2003,100.0
TCA,2004,3.583
TCA,2004,25.288
TCA,2004,71.128
TCA,2004,0.0
TCA,2004,100.0
TCA,2005,3.394
TCA,2005,24.146
TCA,2005,72.46
TCA,2005,0.0
TCA,2005,100.0
TCA,2006,3.274
TCA,2006,22.51
TCA,2006,69.479
TCA,2006,0.0
TCA,2006,4.737
TCA,2006,100.0
TCA,2007,3.165
TCA,2007,21.017
TCA,2007,66.759
TCA,2007,0.0
TCA,2007,9.06
TCA,2007,100.0
TCA,2008,3.065
TCA,2008,19.649
TCA,2008,64.267
TCA,2008,0.0
TCA,2008,13.02
TCA,2008,100.0
TCA,2009,2.973
TCA,2009,18.391
TCA,2009,61.975
TCA,2009,0.0
TCA,2009,16.661
TCA,2009,100.0
TCA,2010,2.888
TCA,2010,17.23
TCA,2010,59.861
TCA,2010,0.0
TCA,2010,20.021
TCA,2010,100.0
TCA,2011,2.959
TCA,2011,18.09
TCA,2011,49.754
TCA,2011,5.725
